model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,scope,score_source,calibration_n,error_count,error_rate,mean_predicted_error_risk,brier_error_risk,ece_error_risk
PACE,human,seed_5,target,base,0.8,0.2,0.2,validation,candidate,calibrated,52,10.0,0.192307692308,0.181059056718,0.146452086363,0.024517988062
PACE,human,seed_5,target,base,0.8,0.2,0.2,validation,deferred,raw,10,4.0,0.4,0.008211412621,0.386234784625,0.391788587379
PACE,human,seed_5,target,base,0.8,0.2,0.2,validation,deferred,calibrated,10,4.0,0.4,0.28023538446,0.239026656407,0.11976461554
PACE,human,seed_5,target,base,0.8,0.2,0.2,validation,residual,raw,42,6.0,0.142857142857,0.000340541502,0.142533039643,0.142516601355
PACE,human,seed_5,target,base,0.8,0.2,0.2,validation,residual,calibrated,42,6.0,0.142857142857,0.15744564535,0.124410522067,0.014588502493
PACE,human,seed_5,target,base,0.8,0.2,0.2,test,candidate,raw,96,20.0,0.208333333333,0.001195645534,0.207154696743,0.207137687799
PACE,human,seed_5,target,base,0.8,0.2,0.2,test,candidate,calibrated,96,20.0,0.208333333333,0.156380592017,0.157203618904,0.051952741316
PACE,human,seed_5,target,base,0.8,0.2,0.2,test,deferred,raw,19,8.0,0.421052631579,0.005270306962,0.415413375556,0.415782324617
PACE,human,seed_5,target,base,0.8,0.2,0.2,test,deferred,calibrated,19,8.0,0.421052631579,0.230404979613,0.268469588705,0.199778092297
PACE,human,seed_5,target,base,0.8,0.2,0.2,test,residual,raw,77,12.0,0.155844155844,0.000190209598,0.155766191581,0.155653946247
PACE,human,seed_5,target,base,0.8,0.2,0.2,test,residual,calibrated,77,12.0,0.155844155844,0.138114834039,0.129748379602,0.017729321806
PACE,human,seed_5,target,base,0.9,0.1,0.2,validation,candidate,raw,51,9.0,0.176470588235,0.000751452899,0.175716593806,0.175719135337
PACE,human,seed_5,target,base,0.9,0.1,0.2,validation,candidate,calibrated,51,9.0,0.176470588235,0.177412877322,0.141467401477,0.012587246767
