model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,support_reference,support_state,residual_n,residual_share,error_count,error_rate,error_rate_delta_vs_all
PACE,bindingdb,seed_6,target,base,0.9,0.2,0.2,test,audit_fit,all,3,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_6,target,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,2,0.666666666667,0.0,0.0,0.0
PACE,bindingdb,seed_6,target,base,0.9,0.2,0.2,test,audit_fit,target_unseen,1,0.333333333333,0.0,0.0,0.0
PACE,bindingdb,seed_6,target,base,0.9,0.2,0.2,test,source_train,all,3,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_6,target,base,0.9,0.2,0.2,test,source_train,both_unseen,3,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,all,48,1.0,6.0,0.125,0.0
PACE,bindingdb,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,both_seen,3,0.0625,0.0,0.0,-0.125
PACE,bindingdb,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,both_unseen,4,0.083333333333,2.0,0.5,0.375
PACE,bindingdb,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,drug_unseen,39,0.8125,3.0,0.076923076923,-0.048076923077
PACE,bindingdb,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,target_unseen,2,0.041666666667,1.0,0.5,0.375
PACE,bindingdb,seed_6,drug,base,0.8,0.1,0.2,test,source_train,all,48,1.0,6.0,0.125,0.0
PACE,bindingdb,seed_6,drug,base,0.8,0.1,0.2,test,source_train,both_unseen,48,1.0,6.0,0.125,0.0
PACE,bindingdb,seed_6,drug,base,0.8,0.2,0.2,test,audit_fit,all,42,1.0,4.0,0.095238095238,0.0
PACE,bindingdb,seed_6,drug,base,0.8,0.2,0.2,test,audit_fit,both_seen,3,0.071428571429,0.0,0.0,-0.095238095238
PACE,bindingdb,seed_6,drug,base,0.8,0.2,0.2,test,audit_fit,both_unseen,3,0.071428571429,1.0,0.333333333333,0.238095238095
PACE,bindingdb,seed_6,drug,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,36,0.857142857143,3.0,0.083333333333,-0.011904761905
