model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,support_reference,support_state,residual_n,residual_share,error_count,error_rate,error_rate_delta_vs_all
PACE,biosnap,seed_6,drug,base,0.9,0.2,0.2,test,audit_fit,all,140,1.0,9.0,0.064286,0.0
PACE,biosnap,seed_6,drug,base,0.9,0.2,0.2,test,audit_fit,both_seen,97,0.692857,3.0,0.030928,-0.033358
PACE,biosnap,seed_6,drug,base,0.9,0.2,0.2,test,audit_fit,both_unseen,2,0.014286,0.0,0.0,-0.064286
PACE,biosnap,seed_6,drug,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,40,0.285714,6.0,0.15,0.085714
PACE,biosnap,seed_6,drug,base,0.9,0.2,0.2,test,audit_fit,target_unseen,1,0.007143,0.0,0.0,-0.064286
PACE,biosnap,seed_6,drug,base,0.9,0.2,0.2,test,source_train,all,140,1.0,9.0,0.064286,0.0
PACE,biosnap,seed_6,drug,base,0.9,0.2,0.2,test,source_train,both_unseen,140,1.0,9.0,0.064286,0.0
PACE,biosnap,seed_7,target,base,0.8,0.1,0.2,test,audit_fit,all,163,1.0,13.0,0.079755,0.0
PACE,biosnap,seed_7,target,base,0.8,0.1,0.2,test,audit_fit,both_seen,105,0.644172,6.0,0.057143,-0.022612
PACE,biosnap,seed_7,target,base,0.8,0.1,0.2,test,audit_fit,both_unseen,3,0.018405,3.0,1.0,0.920245
PACE,biosnap,seed_7,target,base,0.8,0.1,0.2,test,audit_fit,drug_unseen,51,0.312883,4.0,0.078431,-0.001323
PACE,biosnap,seed_7,target,base,0.8,0.1,0.2,test,audit_fit,target_unseen,4,0.02454,0.0,0.0,-0.079755
PACE,biosnap,seed_7,target,base,0.8,0.1,0.2,test,source_train,all,163,1.0,13.0,0.079755,0.0
PACE,biosnap,seed_7,target,base,0.8,0.1,0.2,test,source_train,both_unseen,163,1.0,13.0,0.079755,0.0
PACE,biosnap,seed_7,target,base,0.8,0.2,0.2,test,audit_fit,all,145,1.0,8.0,0.055172,0.0
PACE,biosnap,seed_7,target,base,0.8,0.2,0.2,test,audit_fit,both_seen,94,0.648276,4.0,0.042553,-0.012619
PACE,biosnap,seed_7,target,base,0.8,0.2,0.2,test,audit_fit,both_unseen,3,0.02069,0.0,0.0,-0.055172
PACE,biosnap,seed_7,target,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,43,0.296552,3.0,0.069767,0.014595
PACE,biosnap,seed_7,target,base,0.8,0.2,0.2,test,audit_fit,target_unseen,5,0.034483,1.0,0.2,0.144828
PACE,biosnap,seed_7,target,base,0.8,0.2,0.2,test,source_train,all,145,1.0,8.0,0.055172,0.0
PACE,biosnap,seed_7,target,base,0.8,0.2,0.2,test,source_train,both_unseen,145,1.0,8.0,0.055172,0.0
PACE,biosnap,seed_7,target,base,0.9,0.1,0.2,test,audit_fit,all,130,1.0,8.0,0.061538,0.0
PACE,biosnap,seed_7,target,base,0.9,0.1,0.2,test,audit_fit,both_seen,89,0.684615,4.0,0.044944,-0.016595
PACE,biosnap,seed_7,target,base,0.9,0.1,0.2,test,audit_fit,both_unseen,2,0.015385,0.0,0.0,-0.061538
PACE,biosnap,seed_7,target,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,37,0.284615,3.0,0.081081,0.019543
PACE,biosnap,seed_7,target,base,0.9,0.1,0.2,test,audit_fit,target_unseen,2,0.015385,1.0,0.5,0.438462
PACE,biosnap,seed_7,target,base,0.9,0.1,0.2,test,source_train,all,130,1.0,8.0,0.061538,0.0
PACE,biosnap,seed_7,target,base,0.9,0.1,0.2,test,source_train,both_unseen,130,1.0,8.0,0.061538,0.0
PACE,biosnap,seed_7,target,base,0.9,0.2,0.2,test,audit_fit,all,115,1.0,4.0,0.034783,0.0
PACE,biosnap,seed_7,target,base,0.9,0.2,0.2,test,audit_fit,both_seen,80,0.695652,3.0,0.0375,0.002717
PACE,biosnap,seed_7,target,base,0.9,0.2,0.2,test,audit_fit,both_unseen,2,0.017391,1.0,0.5,0.465217
PACE,biosnap,seed_7,target,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,32,0.278261,0.0,0.0,-0.034783
PACE,biosnap,seed_7,target,base,0.9,0.2,0.2,test,audit_fit,target_unseen,1,0.008696,0.0,0.0,-0.034783
PACE,biosnap,seed_7,target,base,0.9,0.2,0.2,test,source_train,all,115,1.0,4.0,0.034783,0.0
PACE,biosnap,seed_7,target,base,0.9,0.2,0.2,test,source_train,both_unseen,115,1.0,4.0,0.034783,0.0
PACE,biosnap,seed_7,drug,base,0.8,0.1,0.2,test,audit_fit,all,163,1.0,13.0,0.079755,0.0
PACE,biosnap,seed_7,drug,base,0.8,0.1,0.2,test,audit_fit,both_seen,105,0.644172,6.0,0.057143,-0.022612
PACE,biosnap,seed_7,drug,base,0.8,0.1,0.2,test,audit_fit,both_unseen,6,0.03681,4.0,0.666667,0.586912
PACE,biosnap,seed_7,drug,base,0.8,0.1,0.2,test,audit_fit,drug_unseen,48,0.294479,3.0,0.0625,-0.017255
PACE,biosnap,seed_7,drug,base,0.8,0.1,0.2,test,audit_fit,target_unseen,4,0.02454,0.0,0.0,-0.079755
PACE,biosnap,seed_7,drug,base,0.8,0.1,0.2,test,source_train,all,163,1.0,13.0,0.079755,0.0
PACE,biosnap,seed_7,drug,base,0.8,0.1,0.2,test,source_train,both_unseen,163,1.0,13.0,0.079755,0.0
PACE,biosnap,seed_7,drug,base,0.8,0.2,0.2,test,audit_fit,all,145,1.0,8.0,0.055172,0.0
PACE,biosnap,seed_7,drug,base,0.8,0.2,0.2,test,audit_fit,both_seen,95,0.655172,4.0,0.042105,-0.013067
PACE,biosnap,seed_7,drug,base,0.8,0.2,0.2,test,audit_fit,both_unseen,3,0.02069,0.0,0.0,-0.055172
PACE,biosnap,seed_7,drug,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,43,0.296552,3.0,0.069767,0.014595
PACE,biosnap,seed_7,drug,base,0.8,0.2,0.2,test,audit_fit,target_unseen,4,0.027586,1.0,0.25,0.194828
PACE,biosnap,seed_7,drug,base,0.8,0.2,0.2,test,source_train,all,145,1.0,8.0,0.055172,0.0
PACE,biosnap,seed_7,drug,base,0.8,0.2,0.2,test,source_train,both_unseen,145,1.0,8.0,0.055172,0.0
PACE,biosnap,seed_7,drug,base,0.9,0.1,0.2,test,audit_fit,all,130,1.0,8.0,0.061538,0.0
PACE,biosnap,seed_7,drug,base,0.9,0.1,0.2,test,audit_fit,both_seen,89,0.684615,4.0,0.044944,-0.016595
PACE,biosnap,seed_7,drug,base,0.9,0.1,0.2,test,audit_fit,both_unseen,3,0.023077,1.0,0.333333,0.271795
PACE,biosnap,seed_7,drug,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,36,0.276923,3.0,0.083333,0.021795
PACE,biosnap,seed_7,drug,base,0.9,0.1,0.2,test,audit_fit,target_unseen,2,0.015385,0.0,0.0,-0.061538
PACE,biosnap,seed_7,drug,base,0.9,0.1,0.2,test,source_train,all,130,1.0,8.0,0.061538,0.0
