model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,universe_n,universe_error_count,reviewed_n,uncertainty_review_error_rate_at_k,uncertainty_error_recall_at_k,oracle_review_error_rate_at_k,oracle_error_recall_at_k,max_possible_review_error_count_gain_over_uncertainty,max_possible_review_error_rate_gain_over_uncertainty,max_possible_error_recall_gain_over_uncertainty,uncertainty_fraction_of_oracle_error_count
TAPB,human,seed_5,target,base,0.9,0.2,0.2,65,8.0,13,0.230769230769,0.375,0.6153846153846154,1.0,5.0,0.3846153846156154,0.625,0.375
TAPB,human,seed_6,drug,base,0.8,0.1,0.05,68,13.0,3,0.666666666667,0.153846153846,1.0,0.23076923076923078,1.0,0.33333333333299997,0.07692307692323078,0.6666666666666666
TAPB,human,seed_6,drug,base,0.8,0.1,0.1,68,13.0,7,0.428571428571,0.230769230769,1.0,0.5384615384615384,4.0,0.5714285714289999,0.3076923076925384,0.42857142857142855
TAPB,human,seed_6,drug,base,0.8,0.1,0.2,68,13.0,14,0.285714285714,0.307692307692,0.9285714285714286,1.0,9.0,0.6428571428574286,0.692307692308,0.3076923076923077
TAPB,human,seed_6,drug,base,0.8,0.2,0.05,61,10.0,3,0.333333333333,0.1,1.0,0.3,2.0,0.666666666667,0.19999999999999998,0.3333333333333333
TAPB,human,seed_6,drug,base,0.8,0.2,0.1,61,10.0,6,0.166666666667,0.1,1.0,0.6,5.0,0.833333333333,0.5,0.16666666666666666
TAPB,human,seed_6,drug,base,0.8,0.2,0.2,61,10.0,12,0.166666666667,0.2,0.8333333333333334,1.0,8.0,0.6666666666663333,0.8,0.2
TAPB,human,seed_6,drug,base,0.9,0.1,0.05,62,10.0,3,0.333333333333,0.1,1.0,0.3,2.0,0.666666666667,0.19999999999999998,0.3333333333333333
TAPB,human,seed_6,drug,base,0.9,0.1,0.1,62,10.0,6,0.166666666667,0.1,1.0,0.6,5.0,0.833333333333,0.5,0.16666666666666666
TAPB,human,seed_6,drug,base,0.9,0.1,0.2,62,10.0,12,0.166666666667,0.2,0.8333333333333334,1.0,8.0,0.6666666666663333,0.8,0.2
TAPB,human,seed_6,drug,base,0.9,0.2,0.05,55,9.0,3,0.0,0.0,1.0,0.3333333333333333,3.0,1.0,0.3333333333333333,0.0
TAPB,human,seed_6,drug,base,0.9,0.2,0.1,55,9.0,6,0.166666666667,0.111111111111,1.0,0.6666666666666666,5.0,0.833333333333,0.5555555555556666,0.16666666666666666
TAPB,human,seed_6,drug,base,0.9,0.2,0.2,55,9.0,11,0.090909090909,0.111111111111,0.8181818181818182,1.0,8.0,0.7272727272728182,0.888888888889,0.1111111111111111
TAPB,human,seed_6,target,base,0.8,0.1,0.05,68,13.0,3,0.666666666667,0.153846153846,1.0,0.23076923076923078,1.0,0.33333333333299997,0.07692307692323078,0.6666666666666666
TAPB,human,seed_6,target,base,0.8,0.1,0.1,68,13.0,7,0.428571428571,0.230769230769,1.0,0.5384615384615384,4.0,0.5714285714289999,0.3076923076925384,0.42857142857142855
TAPB,human,seed_6,target,base,0.8,0.1,0.2,68,13.0,14,0.285714285714,0.307692307692,0.9285714285714286,1.0,9.0,0.6428571428574286,0.692307692308,0.3076923076923077
TAPB,human,seed_6,target,base,0.8,0.2,0.05,61,10.0,3,0.333333333333,0.1,1.0,0.3,2.0,0.666666666667,0.19999999999999998,0.3333333333333333
TAPB,human,seed_6,target,base,0.8,0.2,0.1,61,10.0,6,0.166666666667,0.1,1.0,0.6,5.0,0.833333333333,0.5,0.16666666666666666
TAPB,human,seed_6,target,base,0.8,0.2,0.2,61,10.0,12,0.166666666667,0.2,0.8333333333333334,1.0,8.0,0.6666666666663333,0.8,0.2
TAPB,human,seed_6,target,base,0.9,0.1,0.05,62,10.0,3,0.333333333333,0.1,1.0,0.3,2.0,0.666666666667,0.19999999999999998,0.3333333333333333
TAPB,human,seed_6,target,base,0.9,0.1,0.1,62,10.0,6,0.166666666667,0.1,1.0,0.6,5.0,0.833333333333,0.5,0.16666666666666666
TAPB,human,seed_6,target,base,0.9,0.1,0.2,62,10.0,12,0.166666666667,0.2,0.8333333333333334,1.0,8.0,0.6666666666663333,0.8,0.2
TAPB,human,seed_6,target,base,0.9,0.2,0.05,55,9.0,3,0.0,0.0,1.0,0.3333333333333333,3.0,1.0,0.3333333333333333,0.0
TAPB,human,seed_6,target,base,0.9,0.2,0.1,55,9.0,6,0.166666666667,0.111111111111,1.0,0.6666666666666666,5.0,0.833333333333,0.5555555555556666,0.16666666666666666
TAPB,human,seed_6,target,base,0.9,0.2,0.2,55,9.0,11,0.090909090909,0.111111111111,0.8181818181818182,1.0,8.0,0.7272727272728182,0.888888888889,0.1111111111111111
TAPB,human,seed_7,drug,base,0.8,0.1,0.05,98,22.0,5,0.2,0.045454545455,1.0,0.22727272727272727,4.0,0.8,0.18181818181772727,0.2
TAPB,human,seed_7,drug,base,0.8,0.1,0.1,98,22.0,10,0.3,0.136363636364,1.0,0.45454545454545453,7.0,0.7,0.3181818181814545,0.3
TAPB,human,seed_7,drug,base,0.8,0.1,0.2,98,22.0,20,0.3,0.272727272727,1.0,0.9090909090909091,14.0,0.7,0.6363636363639091,0.3
TAPB,human,seed_7,drug,base,0.8,0.2,0.05,87,19.0,4,0.5,0.105263157895,1.0,0.21052631578947367,2.0,0.5,0.10526315789447367,0.5
TAPB,human,seed_7,drug,base,0.8,0.2,0.1,87,19.0,9,0.333333333333,0.157894736842,1.0,0.47368421052631576,6.0,0.666666666667,0.31578947368431576,0.3333333333333333
TAPB,human,seed_7,drug,base,0.8,0.2,0.2,87,19.0,17,0.411764705882,0.368421052632,1.0,0.8947368421052632,10.0,0.588235294118,0.5263157894732632,0.4117647058823529
TAPB,human,seed_7,drug,base,0.9,0.1,0.05,95,21.0,5,0.2,0.047619047619,1.0,0.23809523809523808,4.0,0.8,0.1904761904762381,0.2
TAPB,human,seed_7,drug,base,0.9,0.1,0.1,95,21.0,10,0.3,0.142857142857,1.0,0.47619047619047616,7.0,0.7,0.33333333333347615,0.3
TAPB,human,seed_7,drug,base,0.9,0.1,0.2,95,21.0,19,0.263157894737,0.238095238095,1.0,0.9047619047619048,14.0,0.736842105263,0.6666666666669048,0.2631578947368421
TAPB,human,seed_7,drug,base,0.9,0.2,0.05,84,17.0,4,0.25,0.058823529412,1.0,0.23529411764705882,3.0,0.75,0.17647058823505882,0.25
TAPB,human,seed_7,drug,base,0.9,0.2,0.1,84,17.0,8,0.125,0.058823529412,1.0,0.47058823529411764,7.0,0.875,0.41176470588211767,0.125
TAPB,human,seed_7,drug,base,0.9,0.2,0.2,84,17.0,17,0.294117647059,0.294117647059,1.0,1.0,12.0,0.705882352941,0.705882352941,0.29411764705882354
TAPB,human,seed_7,target,base,0.8,0.1,0.05,98,22.0,5,0.2,0.045454545455,1.0,0.22727272727272727,4.0,0.8,0.18181818181772727,0.2
TAPB,human,seed_7,target,base,0.8,0.1,0.1,98,22.0,10,0.3,0.136363636364,1.0,0.45454545454545453,7.0,0.7,0.3181818181814545,0.3
TAPB,human,seed_7,target,base,0.8,0.1,0.2,98,22.0,20,0.3,0.272727272727,1.0,0.9090909090909091,14.0,0.7,0.6363636363639091,0.3
TAPB,human,seed_7,target,base,0.8,0.2,0.05,87,19.0,4,0.5,0.105263157895,1.0,0.21052631578947367,2.0,0.5,0.10526315789447367,0.5
TAPB,human,seed_7,target,base,0.8,0.2,0.1,87,19.0,9,0.333333333333,0.157894736842,1.0,0.47368421052631576,6.0,0.666666666667,0.31578947368431576,0.3333333333333333
TAPB,human,seed_7,target,base,0.8,0.2,0.2,87,19.0,17,0.411764705882,0.368421052632,1.0,0.8947368421052632,10.0,0.588235294118,0.5263157894732632,0.4117647058823529
TAPB,human,seed_7,target,base,0.9,0.1,0.05,95,21.0,5,0.2,0.047619047619,1.0,0.23809523809523808,4.0,0.8,0.1904761904762381,0.2
TAPB,human,seed_7,target,base,0.9,0.1,0.1,95,21.0,10,0.3,0.142857142857,1.0,0.47619047619047616,7.0,0.7,0.33333333333347615,0.3
TAPB,human,seed_7,target,base,0.9,0.1,0.2,95,21.0,19,0.263157894737,0.238095238095,1.0,0.9047619047619048,14.0,0.736842105263,0.6666666666669048,0.2631578947368421
TAPB,human,seed_7,target,base,0.9,0.2,0.05,84,17.0,4,0.25,0.058823529412,1.0,0.23529411764705882,3.0,0.75,0.17647058823505882,0.25
TAPB,human,seed_7,target,base,0.9,0.2,0.1,84,17.0,8,0.125,0.058823529412,1.0,0.47058823529411764,7.0,0.875,0.41176470588211767,0.125
TAPB,human,seed_7,target,base,0.9,0.2,0.2,84,17.0,17,0.294117647059,0.294117647059,1.0,1.0,12.0,0.705882352941,0.705882352941,0.29411764705882354
TAPB,human,seed_8,drug,base,0.8,0.1,0.05,93,23.0,5,0.2,0.04347826087,1.0,0.21739130434782608,4.0,0.8,0.17391304347782607,0.2
TAPB,human,seed_8,drug,base,0.8,0.1,0.1,93,23.0,9,0.333333333333,0.130434782609,1.0,0.391304347826087,6.0,0.666666666667,0.260869565217087,0.3333333333333333
TAPB,human,seed_8,drug,base,0.8,0.1,0.2,93,23.0,19,0.473684210526,0.391304347826,1.0,0.8260869565217391,10.0,0.526315789474,0.43478260869573915,0.47368421052631576
TAPB,human,seed_8,drug,base,0.8,0.2,0.05,82,18.0,4,0.75,0.166666666667,1.0,0.2222222222222222,1.0,0.25,0.05555555555522221,0.75
TAPB,human,seed_8,drug,base,0.8,0.2,0.1,82,18.0,8,0.5,0.222222222222,1.0,0.4444444444444444,4.0,0.5,0.22222222222244442,0.5
TAPB,human,seed_8,drug,base,0.8,0.2,0.2,82,18.0,16,0.375,0.333333333333,1.0,0.8888888888888888,10.0,0.625,0.5555555555558889,0.375
TAPB,human,seed_8,drug,base,0.9,0.1,0.05,91,23.0,5,0.4,0.086956521739,1.0,0.21739130434782608,3.0,0.6,0.13043478260882607,0.4
TAPB,human,seed_8,drug,base,0.9,0.1,0.1,91,23.0,9,0.555555555556,0.217391304348,1.0,0.391304347826087,4.0,0.444444444444,0.17391304347808698,0.5555555555555556
TAPB,human,seed_8,drug,base,0.9,0.1,0.2,91,23.0,18,0.5,0.391304347826,1.0,0.782608695652174,9.0,0.5,0.39130434782617396,0.5
TAPB,human,seed_8,drug,base,0.9,0.2,0.05,81,17.0,4,0.5,0.117647058824,1.0,0.23529411764705882,2.0,0.5,0.11764705882305881,0.5
TAPB,human,seed_8,drug,base,0.9,0.2,0.1,81,17.0,8,0.375,0.176470588235,1.0,0.47058823529411764,5.0,0.625,0.29411764705911764,0.375
TAPB,human,seed_8,drug,base,0.9,0.2,0.2,81,17.0,16,0.3125,0.294117647059,1.0,0.9411764705882353,11.0,0.6875,0.6470588235292353,0.3125
TAPB,human,seed_8,target,base,0.8,0.1,0.05,93,23.0,5,0.2,0.04347826087,1.0,0.21739130434782608,4.0,0.8,0.17391304347782607,0.2
TAPB,human,seed_8,target,base,0.8,0.1,0.1,93,23.0,9,0.333333333333,0.130434782609,1.0,0.391304347826087,6.0,0.666666666667,0.260869565217087,0.3333333333333333
TAPB,human,seed_8,target,base,0.8,0.1,0.2,93,23.0,19,0.473684210526,0.391304347826,1.0,0.8260869565217391,10.0,0.526315789474,0.43478260869573915,0.47368421052631576
TAPB,human,seed_8,target,base,0.8,0.2,0.05,82,18.0,4,0.75,0.166666666667,1.0,0.2222222222222222,1.0,0.25,0.05555555555522221,0.75
TAPB,human,seed_8,target,base,0.8,0.2,0.1,82,18.0,8,0.5,0.222222222222,1.0,0.4444444444444444,4.0,0.5,0.22222222222244442,0.5
TAPB,human,seed_8,target,base,0.8,0.2,0.2,82,18.0,16,0.375,0.333333333333,1.0,0.8888888888888888,10.0,0.625,0.5555555555558889,0.375
TAPB,human,seed_8,target,base,0.9,0.1,0.05,91,23.0,5,0.4,0.086956521739,1.0,0.21739130434782608,3.0,0.6,0.13043478260882607,0.4
TAPB,human,seed_8,target,base,0.9,0.1,0.1,91,23.0,9,0.555555555556,0.217391304348,1.0,0.391304347826087,4.0,0.444444444444,0.17391304347808698,0.5555555555555556
TAPB,human,seed_8,target,base,0.9,0.1,0.2,91,23.0,18,0.5,0.391304347826,1.0,0.782608695652174,9.0,0.5,0.39130434782617396,0.5
TAPB,human,seed_8,target,base,0.9,0.2,0.05,81,17.0,4,0.5,0.117647058824,1.0,0.23529411764705882,2.0,0.5,0.11764705882305881,0.5
TAPB,human,seed_8,target,base,0.9,0.2,0.1,81,17.0,8,0.375,0.176470588235,1.0,0.47058823529411764,5.0,0.625,0.29411764705911764,0.375
TAPB,human,seed_8,target,base,0.9,0.2,0.2,81,17.0,16,0.3125,0.294117647059,1.0,0.9411764705882353,11.0,0.6875,0.6470588235292353,0.3125
