model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,selected_profile,selection_reason,review_error_count,review_error_rate,review_recall_of_residual_errors,delta_review_error_rate_vs_uncertainty,delta_review_recall_of_residual_errors_vs_uncertainty,universe_n,universe_error_count,reviewed_n,uncertainty_review_error_rate_at_k,uncertainty_error_recall_at_k,oracle_review_error_rate_at_k,oracle_error_recall_at_k,max_possible_review_error_count_gain_over_uncertainty,max_possible_review_error_rate_gain_over_uncertainty,max_possible_error_recall_gain_over_uncertainty,uncertainty_fraction_of_oracle_error_count,pause_fraction_of_oracle_rate_headroom,pause_fraction_of_oracle_recall_headroom,pause_review_error_rate_gap_to_oracle,pause_error_recall_gap_to_oracle
PACE,human,seed_5,drug,base,0.8,0.1,0.05,uncertainty,uncertainty_selected,3.0,0.75,0.2,0.0,0.0,86,15.0,4,0.75,0.2,1.0,0.2666666666666666,1.0,0.25,0.0666666666666666,0.75,0.0,0.0,0.25,0.0666666666666666
PACE,human,seed_5,drug,base,0.8,0.1,0.1,uncertainty,uncertainty_selected,3.0,0.333333333333,0.2,0.0,0.0,86,15.0,9,0.333333333333,0.2,1.0,0.6,6.0,0.666666666667,0.3999999999999999,0.3333333333333333,0.0,0.0,0.666666666667,0.39999999999999997
PACE,human,seed_5,drug,base,0.8,0.1,0.2,uncertainty,uncertainty_selected,6.0,0.352941176471,0.4,0.0,0.0,86,15.0,17,0.352941176471,0.4,0.8823529411764706,1.0,9.0,0.5294117647054706,0.6,0.4,0.0,0.0,0.5294117647054706,0.6
PACE,human,seed_5,drug,base,0.8,0.2,0.05,uncertainty,uncertainty_selected,2.0,0.5,0.166666666667,0.0,0.0,77,12.0,4,0.5,0.166666666667,1.0,0.3333333333333333,2.0,0.5,0.1666666666663333,0.5,0.0,0.0,0.5,0.1666666666663333
PACE,human,seed_5,drug,base,0.8,0.2,0.1,uncertainty,uncertainty_selected,3.0,0.375,0.25,0.0,0.0,77,12.0,8,0.375,0.25,1.0,0.6666666666666666,5.0,0.625,0.4166666666666666,0.375,0.0,0.0,0.625,0.41666666666666663
PACE,human,seed_5,drug,base,0.8,0.2,0.2,uncertainty,uncertainty_selected,5.0,0.333333333333,0.416666666667,0.0,0.0,77,12.0,15,0.333333333333,0.416666666667,0.8,1.0,7.0,0.466666666667,0.583333333333,0.4166666666666667,0.0,0.0,0.466666666667,0.583333333333
PACE,human,seed_5,drug,base,0.9,0.1,0.05,uncertainty,uncertainty_selected,3.0,0.75,0.2,0.0,0.0,86,15.0,4,0.75,0.2,1.0,0.2666666666666666,1.0,0.25,0.0666666666666666,0.75,0.0,0.0,0.25,0.0666666666666666
PACE,human,seed_5,drug,base,0.9,0.1,0.1,uncertainty,uncertainty_selected,3.0,0.333333333333,0.2,0.0,0.0,86,15.0,9,0.333333333333,0.2,1.0,0.6,6.0,0.666666666667,0.3999999999999999,0.3333333333333333,0.0,0.0,0.666666666667,0.39999999999999997
PACE,human,seed_5,drug,base,0.9,0.1,0.2,uncertainty,uncertainty_selected,6.0,0.352941176471,0.4,0.0,0.0,86,15.0,17,0.352941176471,0.4,0.8823529411764706,1.0,9.0,0.5294117647054706,0.6,0.4,0.0,0.0,0.5294117647054706,0.6
PACE,human,seed_5,drug,base,0.9,0.2,0.05,uncertainty_prior_support,one_standard_error,1.0,0.25,0.083333333333,-0.25,-0.083333333333,77,12.0,4,0.5,0.166666666667,1.0,0.3333333333333333,2.0,0.5,0.1666666666663333,0.5,-0.5,-0.499999999999,0.75,0.2500000000003333
PACE,human,seed_5,drug,base,0.9,0.2,0.1,uncertainty_prior_support,one_standard_error,3.0,0.375,0.25,0.0,0.0,77,12.0,8,0.375,0.25,1.0,0.6666666666666666,5.0,0.625,0.4166666666666666,0.375,0.0,0.0,0.625,0.41666666666666663
PACE,human,seed_5,drug,base,0.9,0.2,0.2,uncertainty_prior_support,one_standard_error,4.0,0.266666666667,0.333333333333,-0.066666666667,-0.083333333333,77,12.0,15,0.333333333333,0.416666666667,0.8,1.0,7.0,0.466666666667,0.583333333333,0.4166666666666667,-0.14285714285775508,-0.14285714285665307,0.533333333333,0.666666666667
PACE,human,seed_6,target,base,0.8,0.1,0.05,uncertainty,no_finite_group_cv_candidate,2.0,0.5,0.153846153846,0.0,0.0,77,13.0,4,0.5,0.153846153846,1.0,0.3076923076923077,2.0,0.5,0.1538461538463077,0.5,0.0,0.0,0.5,0.1538461538463077
PACE,human,seed_6,target,base,0.8,0.1,0.1,uncertainty,no_finite_group_cv_candidate,4.0,0.5,0.307692307692,0.0,0.0,77,13.0,8,0.5,0.307692307692,1.0,0.6153846153846154,4.0,0.5,0.3076923076926154,0.5,0.0,0.0,0.5,0.3076923076926154
PACE,human,seed_6,target,base,0.8,0.1,0.2,uncertainty,no_finite_group_cv_candidate,8.0,0.533333333333,0.615384615385,0.0,0.0,77,13.0,15,0.533333333333,0.615384615385,0.8666666666666667,1.0,5.0,0.3333333333336666,0.384615384615,0.6153846153846154,0.0,0.0,0.33333333333366666,0.384615384615
PACE,human,seed_6,target,base,0.8,0.2,0.05,uncertainty,no_finite_group_cv_candidate,2.0,0.666666666667,0.25,0.0,0.0,68,8.0,3,0.666666666667,0.25,1.0,0.375,1.0,0.3333333333329999,0.125,0.6666666666666666,0.0,0.0,0.33333333333299997,0.125
PACE,human,seed_6,target,base,0.8,0.2,0.1,uncertainty,no_finite_group_cv_candidate,3.0,0.428571428571,0.375,0.0,0.0,68,8.0,7,0.428571428571,0.375,1.0,0.875,4.0,0.5714285714289999,0.5,0.4285714285714285,0.0,0.0,0.5714285714289999,0.5
PACE,human,seed_6,target,base,0.8,0.2,0.2,uncertainty,no_finite_group_cv_candidate,5.0,0.357142857143,0.625,0.0,0.0,68,8.0,14,0.357142857143,0.625,0.5714285714285714,1.0,3.0,0.2142857142855714,0.375,0.625,0.0,0.0,0.21428571428557142,0.375
PACE,human,seed_6,target,base,0.9,0.1,0.05,uncertainty,no_finite_group_cv_candidate,2.0,0.5,0.181818181818,0.0,0.0,73,11.0,4,0.5,0.181818181818,1.0,0.3636363636363636,2.0,0.5,0.1818181818183636,0.5,0.0,0.0,0.5,0.1818181818183636
PACE,human,seed_6,target,base,0.9,0.1,0.1,uncertainty,no_finite_group_cv_candidate,5.0,0.714285714286,0.454545454545,0.0,0.0,73,11.0,7,0.714285714286,0.454545454545,1.0,0.6363636363636364,2.0,0.285714285714,0.1818181818186363,0.7142857142857143,0.0,0.0,0.28571428571400004,0.18181818181863635
PACE,human,seed_6,target,base,0.9,0.1,0.2,uncertainty,no_finite_group_cv_candidate,8.0,0.533333333333,0.727272727273,0.0,0.0,73,11.0,15,0.533333333333,0.727272727273,0.7333333333333333,1.0,3.0,0.2000000000003332,0.272727272727,0.7272727272727273,0.0,0.0,0.20000000000033324,0.27272727272700004
PACE,human,seed_6,target,base,0.9,0.2,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.333333333333,0.166666666667,0.0,0.0,65,6.0,3,0.333333333333,0.166666666667,1.0,0.5,2.0,0.666666666667,0.3333333333329999,0.3333333333333333,0.0,0.0,0.666666666667,0.33333333333299997
PACE,human,seed_6,target,base,0.9,0.2,0.1,uncertainty,no_finite_group_cv_candidate,3.0,0.5,0.5,0.0,0.0,65,6.0,6,0.5,0.5,1.0,1.0,3.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5
PACE,human,seed_6,target,base,0.9,0.2,0.2,uncertainty,no_finite_group_cv_candidate,3.0,0.230769230769,0.5,0.0,0.0,65,6.0,13,0.230769230769,0.5,0.4615384615384615,1.0,3.0,0.2307692307694615,0.5,0.5,0.0,0.0,0.23076923076946151,0.5
PACE,human,seed_6,drug,base,0.8,0.1,0.05,prior,one_standard_error,2.0,0.5,0.153846153846,0.0,0.0,77,13.0,4,0.5,0.153846153846,1.0,0.3076923076923077,2.0,0.5,0.1538461538463077,0.5,0.0,0.0,0.5,0.1538461538463077
PACE,human,seed_6,drug,base,0.8,0.1,0.1,prior,one_standard_error,4.0,0.5,0.307692307692,0.0,0.0,77,13.0,8,0.5,0.307692307692,1.0,0.6153846153846154,4.0,0.5,0.3076923076926154,0.5,0.0,0.0,0.5,0.3076923076926154
PACE,human,seed_6,drug,base,0.8,0.1,0.2,prior,one_standard_error,8.0,0.533333333333,0.615384615385,0.0,0.0,77,13.0,15,0.533333333333,0.615384615385,0.8666666666666667,1.0,5.0,0.3333333333336666,0.384615384615,0.6153846153846154,0.0,0.0,0.33333333333366666,0.384615384615
PACE,human,seed_6,drug,base,0.8,0.2,0.05,uncertainty,no_finite_group_cv_candidate,2.0,0.666666666667,0.25,0.0,0.0,68,8.0,3,0.666666666667,0.25,1.0,0.375,1.0,0.3333333333329999,0.125,0.6666666666666666,0.0,0.0,0.33333333333299997,0.125
PACE,human,seed_6,drug,base,0.8,0.2,0.1,uncertainty,no_finite_group_cv_candidate,3.0,0.428571428571,0.375,0.0,0.0,68,8.0,7,0.428571428571,0.375,1.0,0.875,4.0,0.5714285714289999,0.5,0.4285714285714285,0.0,0.0,0.5714285714289999,0.5
PACE,human,seed_6,drug,base,0.8,0.2,0.2,uncertainty,no_finite_group_cv_candidate,5.0,0.357142857143,0.625,0.0,0.0,68,8.0,14,0.357142857143,0.625,0.5714285714285714,1.0,3.0,0.2142857142855714,0.375,0.625,0.0,0.0,0.21428571428557142,0.375
PACE,human,seed_6,drug,base,0.9,0.1,0.05,uncertainty,no_finite_group_cv_candidate,2.0,0.5,0.181818181818,0.0,0.0,73,11.0,4,0.5,0.181818181818,1.0,0.3636363636363636,2.0,0.5,0.1818181818183636,0.5,0.0,0.0,0.5,0.1818181818183636
PACE,human,seed_6,drug,base,0.9,0.1,0.1,uncertainty,no_finite_group_cv_candidate,5.0,0.714285714286,0.454545454545,0.0,0.0,73,11.0,7,0.714285714286,0.454545454545,1.0,0.6363636363636364,2.0,0.285714285714,0.1818181818186363,0.7142857142857143,0.0,0.0,0.28571428571400004,0.18181818181863635
PACE,human,seed_6,drug,base,0.9,0.1,0.2,uncertainty,no_finite_group_cv_candidate,8.0,0.533333333333,0.727272727273,0.0,0.0,73,11.0,15,0.533333333333,0.727272727273,0.7333333333333333,1.0,3.0,0.2000000000003332,0.272727272727,0.7272727272727273,0.0,0.0,0.20000000000033324,0.27272727272700004
PACE,human,seed_6,drug,base,0.9,0.2,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.333333333333,0.166666666667,0.0,0.0,65,6.0,3,0.333333333333,0.166666666667,1.0,0.5,2.0,0.666666666667,0.3333333333329999,0.3333333333333333,0.0,0.0,0.666666666667,0.33333333333299997
PACE,human,seed_6,drug,base,0.9,0.2,0.1,uncertainty,no_finite_group_cv_candidate,3.0,0.5,0.5,0.0,0.0,65,6.0,6,0.5,0.5,1.0,1.0,3.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5
PACE,human,seed_6,drug,base,0.9,0.2,0.2,uncertainty,no_finite_group_cv_candidate,3.0,0.230769230769,0.5,0.0,0.0,65,6.0,13,0.230769230769,0.5,0.4615384615384615,1.0,3.0,0.2307692307694615,0.5,0.5,0.0,0.0,0.23076923076946151,0.5
PACE,human,seed_7,target,base,0.8,0.1,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.25,0.083333333333,0.0,0.0,82,12.0,4,0.25,0.083333333333,1.0,0.3333333333333333,3.0,0.75,0.2500000000003333,0.25,0.0,0.0,0.75,0.2500000000003333
PACE,human,seed_7,target,base,0.8,0.1,0.1,uncertainty,no_finite_group_cv_candidate,2.0,0.25,0.166666666667,0.0,0.0,82,12.0,8,0.25,0.166666666667,1.0,0.6666666666666666,6.0,0.75,0.4999999999996666,0.25,0.0,0.0,0.75,0.4999999999996666
PACE,human,seed_7,target,base,0.8,0.1,0.2,uncertainty,no_finite_group_cv_candidate,8.0,0.5,0.666666666667,0.0,0.0,82,12.0,16,0.5,0.666666666667,0.75,1.0,4.0,0.25,0.3333333333329999,0.6666666666666666,0.0,0.0,0.25,0.33333333333299997
PACE,human,seed_7,target,base,0.8,0.2,0.05,prior,one_standard_error,3.0,0.75,0.333333333333,0.0,0.0,73,9.0,4,0.75,0.333333333333,1.0,0.4444444444444444,1.0,0.25,0.1111111111114444,0.75,0.0,0.0,0.25,0.1111111111114444
PACE,human,seed_7,target,base,0.8,0.2,0.1,prior,one_standard_error,3.0,0.428571428571,0.333333333333,-0.285714285714,-0.222222222222,73,9.0,7,0.714285714286,0.555555555556,1.0,0.7777777777777778,2.0,0.285714285714,0.2222222222217778,0.7142857142857143,-1.0,-1.0000000000009999,0.5714285714289999,0.44444444444477776
PACE,human,seed_7,target,base,0.8,0.2,0.2,prior,one_standard_error,6.0,0.4,0.666666666667,0.0,0.0,73,9.0,15,0.4,0.666666666667,0.6,1.0,3.0,0.1999999999999999,0.3333333333329999,0.6666666666666666,0.0,0.0,0.19999999999999996,0.33333333333299997
PACE,human,seed_7,target,base,0.9,0.1,0.05,uncertainty_prior_support,one_standard_error,1.0,0.25,0.090909090909,-0.25,-0.090909090909,77,11.0,4,0.5,0.181818181818,1.0,0.3636363636363636,2.0,0.5,0.1818181818183636,0.5,-0.5,-0.49999999999900013,0.75,0.2727272727273636
PACE,human,seed_7,target,base,0.9,0.1,0.1,uncertainty_prior_support,one_standard_error,2.0,0.25,0.181818181818,-0.375,-0.272727272727,77,11.0,8,0.625,0.454545454545,1.0,0.7272727272727273,3.0,0.375,0.2727272727277273,0.625,-1.0,-0.9999999999973332,0.75,0.5454545454547273
PACE,human,seed_7,target,base,0.9,0.1,0.2,uncertainty_prior_support,one_standard_error,3.0,0.2,0.272727272727,-0.333333333333,-0.454545454545,77,11.0,15,0.533333333333,0.727272727273,0.7333333333333333,1.0,3.0,0.2000000000003332,0.272727272727,0.7272727272727273,-1.6666666666622236,-1.6666666666666667,0.5333333333333332,0.727272727273
PACE,human,seed_7,target,base,0.9,0.2,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.333333333333,0.2,0.0,0.0,68,5.0,3,0.333333333333,0.2,1.0,0.6,2.0,0.666666666667,0.3999999999999999,0.3333333333333333,0.0,0.0,0.666666666667,0.39999999999999997
PACE,human,seed_7,target,base,0.9,0.2,0.1,uncertainty,no_finite_group_cv_candidate,2.0,0.285714285714,0.4,0.0,0.0,68,5.0,7,0.285714285714,0.4,0.7142857142857143,1.0,3.0,0.4285714285717143,0.6,0.4,0.0,0.0,0.4285714285717143,0.6
PACE,human,seed_7,target,base,0.9,0.2,0.2,uncertainty,no_finite_group_cv_candidate,3.0,0.214285714286,0.6,0.0,0.0,68,5.0,14,0.214285714286,0.6,0.3571428571428571,1.0,2.0,0.1428571428568571,0.4,0.6,0.0,0.0,0.1428571428568571,0.4
PACE,human,seed_7,drug,base,0.8,0.1,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.25,0.083333333333,0.0,0.0,82,12.0,4,0.25,0.083333333333,1.0,0.3333333333333333,3.0,0.75,0.2500000000003333,0.25,0.0,0.0,0.75,0.2500000000003333
PACE,human,seed_7,drug,base,0.8,0.1,0.1,uncertainty,no_finite_group_cv_candidate,2.0,0.25,0.166666666667,0.0,0.0,82,12.0,8,0.25,0.166666666667,1.0,0.6666666666666666,6.0,0.75,0.4999999999996666,0.25,0.0,0.0,0.75,0.4999999999996666
PACE,human,seed_7,drug,base,0.8,0.1,0.2,uncertainty,no_finite_group_cv_candidate,8.0,0.5,0.666666666667,0.0,0.0,82,12.0,16,0.5,0.666666666667,0.75,1.0,4.0,0.25,0.3333333333329999,0.6666666666666666,0.0,0.0,0.25,0.33333333333299997
PACE,human,seed_7,drug,base,0.8,0.2,0.05,uncertainty,no_finite_group_cv_candidate,3.0,0.75,0.333333333333,0.0,0.0,73,9.0,4,0.75,0.333333333333,1.0,0.4444444444444444,1.0,0.25,0.1111111111114444,0.75,0.0,0.0,0.25,0.1111111111114444
PACE,human,seed_7,drug,base,0.8,0.2,0.1,uncertainty,no_finite_group_cv_candidate,5.0,0.714285714286,0.555555555556,0.0,0.0,73,9.0,7,0.714285714286,0.555555555556,1.0,0.7777777777777778,2.0,0.285714285714,0.2222222222217778,0.7142857142857143,0.0,0.0,0.28571428571400004,0.2222222222217778
PACE,human,seed_7,drug,base,0.8,0.2,0.2,uncertainty,no_finite_group_cv_candidate,6.0,0.4,0.666666666667,0.0,0.0,73,9.0,15,0.4,0.666666666667,0.6,1.0,3.0,0.1999999999999999,0.3333333333329999,0.6666666666666666,0.0,0.0,0.19999999999999996,0.33333333333299997
PACE,human,seed_7,drug,base,0.9,0.1,0.05,uncertainty,no_finite_group_cv_candidate,2.0,0.5,0.181818181818,0.0,0.0,77,11.0,4,0.5,0.181818181818,1.0,0.3636363636363636,2.0,0.5,0.1818181818183636,0.5,0.0,0.0,0.5,0.1818181818183636
PACE,human,seed_7,drug,base,0.9,0.1,0.1,uncertainty,no_finite_group_cv_candidate,5.0,0.625,0.454545454545,0.0,0.0,77,11.0,8,0.625,0.454545454545,1.0,0.7272727272727273,3.0,0.375,0.2727272727277273,0.625,0.0,0.0,0.375,0.2727272727277273
PACE,human,seed_7,drug,base,0.9,0.1,0.2,uncertainty,no_finite_group_cv_candidate,8.0,0.533333333333,0.727272727273,0.0,0.0,77,11.0,15,0.533333333333,0.727272727273,0.7333333333333333,1.0,3.0,0.2000000000003332,0.272727272727,0.7272727272727273,0.0,0.0,0.20000000000033324,0.27272727272700004
PACE,human,seed_7,drug,base,0.9,0.2,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.333333333333,0.2,0.0,0.0,68,5.0,3,0.333333333333,0.2,1.0,0.6,2.0,0.666666666667,0.3999999999999999,0.3333333333333333,0.0,0.0,0.666666666667,0.39999999999999997
PACE,human,seed_7,drug,base,0.9,0.2,0.1,uncertainty,no_finite_group_cv_candidate,2.0,0.285714285714,0.4,0.0,0.0,68,5.0,7,0.285714285714,0.4,0.7142857142857143,1.0,3.0,0.4285714285717143,0.6,0.4,0.0,0.0,0.4285714285717143,0.6
PACE,human,seed_7,drug,base,0.9,0.2,0.2,uncertainty,no_finite_group_cv_candidate,3.0,0.214285714286,0.6,0.0,0.0,68,5.0,14,0.214285714286,0.6,0.3571428571428571,1.0,2.0,0.1428571428568571,0.4,0.6,0.0,0.0,0.1428571428568571,0.4
PACE,human,seed_8,target,base,0.8,0.1,0.05,prior,one_standard_error,2.0,0.5,0.166666666667,0.25,0.083333333333,85,12.0,4,0.25,0.083333333333,1.0,0.3333333333333333,3.0,0.75,0.2500000000003333,0.25,0.3333333333333333,0.3333333333315556,0.5,0.1666666666663333
PACE,human,seed_8,target,base,0.8,0.1,0.1,prior,one_standard_error,3.0,0.375,0.25,0.0,0.0,85,12.0,8,0.375,0.25,1.0,0.6666666666666666,5.0,0.625,0.4166666666666666,0.375,0.0,0.0,0.625,0.41666666666666663
PACE,human,seed_8,target,base,0.8,0.1,0.2,prior,one_standard_error,5.0,0.294117647059,0.416666666667,0.0,0.0,85,12.0,17,0.294117647059,0.416666666667,0.7058823529411765,1.0,7.0,0.4117647058821765,0.583333333333,0.4166666666666667,0.0,0.0,0.4117647058821765,0.583333333333
PACE,human,seed_8,target,base,0.8,0.2,0.05,uncertainty,no_finite_group_cv_candidate,2.0,0.5,0.222222222222,0.0,0.0,76,9.0,4,0.5,0.222222222222,1.0,0.4444444444444444,2.0,0.5,0.2222222222224444,0.5,0.0,0.0,0.5,0.22222222222244442
PACE,human,seed_8,target,base,0.8,0.2,0.1,uncertainty,no_finite_group_cv_candidate,2.0,0.25,0.222222222222,0.0,0.0,76,9.0,8,0.25,0.222222222222,1.0,0.8888888888888888,6.0,0.75,0.6666666666668888,0.25,0.0,0.0,0.75,0.6666666666668888
PACE,human,seed_8,target,base,0.8,0.2,0.2,uncertainty,no_finite_group_cv_candidate,4.0,0.266666666667,0.444444444444,0.0,0.0,76,9.0,15,0.266666666667,0.444444444444,0.6,1.0,5.0,0.3333333333329999,0.555555555556,0.4444444444444444,0.0,0.0,0.33333333333299997,0.555555555556
PACE,human,seed_8,target,base,0.9,0.1,0.05,prior,one_standard_error,1.0,0.25,0.090909090909,0.0,0.0,84,11.0,4,0.25,0.090909090909,1.0,0.3636363636363636,3.0,0.75,0.2727272727273636,0.25,0.0,0.0,0.75,0.2727272727273636
PACE,human,seed_8,target,base,0.9,0.1,0.1,prior,one_standard_error,2.0,0.25,0.181818181818,0.0,0.0,84,11.0,8,0.25,0.181818181818,1.0,0.7272727272727273,6.0,0.75,0.5454545454547273,0.25,0.0,0.0,0.75,0.5454545454547273
PACE,human,seed_8,target,base,0.9,0.1,0.2,prior,one_standard_error,4.0,0.235294117647,0.363636363636,0.0,0.0,84,11.0,17,0.235294117647,0.363636363636,0.6470588235294118,1.0,7.0,0.4117647058824117,0.636363636364,0.3636363636363636,0.0,0.0,0.41176470588241176,0.636363636364
PACE,human,seed_8,target,base,0.9,0.2,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.25,0.125,0.0,0.0,74,8.0,4,0.25,0.125,1.0,0.5,3.0,0.75,0.375,0.25,0.0,0.0,0.75,0.375
PACE,human,seed_8,target,base,0.9,0.2,0.1,uncertainty,no_finite_group_cv_candidate,1.0,0.142857142857,0.125,0.0,0.0,74,8.0,7,0.142857142857,0.125,1.0,0.875,6.0,0.857142857143,0.75,0.1428571428571428,0.0,0.0,0.857142857143,0.75
PACE,human,seed_8,target,base,0.9,0.2,0.2,uncertainty,no_finite_group_cv_candidate,3.0,0.2,0.375,0.0,0.0,74,8.0,15,0.2,0.375,0.5333333333333333,1.0,5.0,0.3333333333333333,0.625,0.375,0.0,0.0,0.3333333333333333,0.625
PACE,human,seed_8,drug,base,0.8,0.1,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.25,0.083333333333,0.0,0.0,85,12.0,4,0.25,0.083333333333,1.0,0.3333333333333333,3.0,0.75,0.2500000000003333,0.25,0.0,0.0,0.75,0.2500000000003333
PACE,human,seed_8,drug,base,0.8,0.1,0.1,uncertainty,no_finite_group_cv_candidate,3.0,0.375,0.25,0.0,0.0,85,12.0,8,0.375,0.25,1.0,0.6666666666666666,5.0,0.625,0.4166666666666666,0.375,0.0,0.0,0.625,0.41666666666666663
PACE,human,seed_8,drug,base,0.8,0.1,0.2,uncertainty,no_finite_group_cv_candidate,5.0,0.294117647059,0.416666666667,0.0,0.0,85,12.0,17,0.294117647059,0.416666666667,0.7058823529411765,1.0,7.0,0.4117647058821765,0.583333333333,0.4166666666666667,0.0,0.0,0.4117647058821765,0.583333333333
PACE,human,seed_8,drug,base,0.8,0.2,0.05,uncertainty,no_finite_group_cv_candidate,2.0,0.5,0.222222222222,0.0,0.0,76,9.0,4,0.5,0.222222222222,1.0,0.4444444444444444,2.0,0.5,0.2222222222224444,0.5,0.0,0.0,0.5,0.22222222222244442
PACE,human,seed_8,drug,base,0.8,0.2,0.1,uncertainty,no_finite_group_cv_candidate,2.0,0.25,0.222222222222,0.0,0.0,76,9.0,8,0.25,0.222222222222,1.0,0.8888888888888888,6.0,0.75,0.6666666666668888,0.25,0.0,0.0,0.75,0.6666666666668888
PACE,human,seed_8,drug,base,0.8,0.2,0.2,uncertainty,no_finite_group_cv_candidate,4.0,0.266666666667,0.444444444444,0.0,0.0,76,9.0,15,0.266666666667,0.444444444444,0.6,1.0,5.0,0.3333333333329999,0.555555555556,0.4444444444444444,0.0,0.0,0.33333333333299997,0.555555555556
PACE,human,seed_8,drug,base,0.9,0.1,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.25,0.090909090909,0.0,0.0,84,11.0,4,0.25,0.090909090909,1.0,0.3636363636363636,3.0,0.75,0.2727272727273636,0.25,0.0,0.0,0.75,0.2727272727273636
PACE,human,seed_8,drug,base,0.9,0.1,0.1,uncertainty,no_finite_group_cv_candidate,2.0,0.25,0.181818181818,0.0,0.0,84,11.0,8,0.25,0.181818181818,1.0,0.7272727272727273,6.0,0.75,0.5454545454547273,0.25,0.0,0.0,0.75,0.5454545454547273
PACE,human,seed_8,drug,base,0.9,0.1,0.2,uncertainty,no_finite_group_cv_candidate,4.0,0.235294117647,0.363636363636,0.0,0.0,84,11.0,17,0.235294117647,0.363636363636,0.6470588235294118,1.0,7.0,0.4117647058824117,0.636363636364,0.3636363636363636,0.0,0.0,0.41176470588241176,0.636363636364
PACE,human,seed_8,drug,base,0.9,0.2,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.25,0.125,0.0,0.0,74,8.0,4,0.25,0.125,1.0,0.5,3.0,0.75,0.375,0.25,0.0,0.0,0.75,0.375
PACE,human,seed_8,drug,base,0.9,0.2,0.1,uncertainty,no_finite_group_cv_candidate,1.0,0.142857142857,0.125,0.0,0.0,74,8.0,7,0.142857142857,0.125,1.0,0.875,6.0,0.857142857143,0.75,0.1428571428571428,0.0,0.0,0.857142857143,0.75
PACE,human,seed_8,drug,base,0.9,0.2,0.2,uncertainty,no_finite_group_cv_candidate,3.0,0.2,0.375,0.0,0.0,74,8.0,15,0.2,0.375,0.5333333333333333,1.0,5.0,0.3333333333333333,0.625,0.375,0.0,0.0,0.3333333333333333,0.625
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.05,uncertainty,uncertainty_selected,3.0,0.3,0.130434782609,0.0,0.0,202,23.0,10,0.3,0.130434782609,1.0,0.4347826086956521,7.0,0.7,0.3043478260866522,0.3,0.0,0.0,0.7,0.3043478260866521
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,uncertainty,uncertainty_selected,4.0,0.2,0.173913043478,0.0,0.0,202,23.0,20,0.2,0.173913043478,1.0,0.8695652173913043,16.0,0.8,0.6956521739133044,0.2,0.0,0.0,0.8,0.6956521739133044
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,uncertainty,uncertainty_selected,8.0,0.2,0.347826086957,0.0,0.0,202,23.0,40,0.2,0.347826086957,0.575,1.0,15.0,0.3749999999999999,0.652173913043,0.3478260869565217,0.0,0.0,0.37499999999999994,0.652173913043
TAPB,biosnap,seed_4,target,base,0.8,0.2,0.05,prior,one_standard_error,3.0,0.333333333333,0.157894736842,0.111111111111,0.052631578947,179,19.0,9,0.222222222222,0.105263157895,1.0,0.4736842105263157,7.0,0.777777777778,0.3684210526313157,0.2222222222222222,0.1428571428569592,0.14285714285624493,0.666666666667,0.3157894736843157
TAPB,biosnap,seed_4,target,base,0.8,0.2,0.1,prior,one_standard_error,5.0,0.277777777778,0.263157894737,0.055555555556,0.052631578947,179,19.0,18,0.222222222222,0.210526315789,1.0,0.9473684210526316,14.0,0.777777777778,0.7368421052636316,0.2222222222222222,0.07142857142912246,0.0714285714280255,0.722222222222,0.6842105263156316
TAPB,biosnap,seed_4,target,base,0.8,0.2,0.2,prior,one_standard_error,7.0,0.194444444444,0.368421052632,-0.027777777778,-0.052631578947,179,19.0,36,0.222222222222,0.421052631579,0.5277777777777778,1.0,11.0,0.3055555555557778,0.578947368421,0.4210526315789473,-0.09090909090975206,-0.0909090909084628,0.3333333333337778,0.631578947368
TAPB,biosnap,seed_4,target,base,0.9,0.1,0.05,uncertainty,uncertainty_selected,2.0,0.25,0.125,0.0,0.0,167,16.0,8,0.25,0.125,1.0,0.5,6.0,0.75,0.375,0.25,0.0,0.0,0.75,0.375
TAPB,biosnap,seed_4,target,base,0.9,0.1,0.1,uncertainty,uncertainty_selected,4.0,0.235294117647,0.25,0.0,0.0,167,16.0,17,0.235294117647,0.25,0.9411764705882352,1.0,12.0,0.7058823529412352,0.75,0.25,0.0,0.0,0.7058823529412351,0.75
