model,dataset,test_run,group_axis,confidence_source,split,added_component,delta_validation_fold_mean_auprc,delta_error_detection_auprc,delta_review_lift,delta_retained_accuracy_gain_vs_residual
DrugBAN,human,seed_8,drug,base,validation,fit_support_after_native_source_domain,0.214285714286,0.053148496241,1.178571428571,0.019230769231
DrugBAN,human,seed_8,drug,base,validation,general_target_joint_support,-0.004166666667,0.169413919414,0.0,0.0
DrugBAN,human,seed_8,drug,base,validation,legacy_empirical_support,0.417748917749,0.290355940356,3.607142857143,0.056267806268
DrugBAN,human,seed_8,drug,base,validation,legacy_source_domain_support_after_fit,0.23125,0.193434343434,2.392857142857,0.037749287749
DrugBAN,human,seed_8,drug,base,validation,legacy_support_after_native,0.0375,0.024621212121,0.0,0.0
DrugBAN,human,seed_8,drug,base,validation,native_source_domain_support,0.099296536797,0.089588396496,1.214285714286,0.018518518519
DrugBAN,human,seed_8,drug,base,validation,native_source_domain_support_after_fit,0.127083333333,0.045815295815,1.178571428571,0.019230769231
DrugBAN,human,seed_8,drug,base,validation,native_support_after_legacy,-0.066666666667,-0.122997835498,-1.214285714286,-0.018518518519
DrugBAN,human,seed_8,drug,base,validation,prior,0.140665584416,0.051899002557,0.0,0.0
DrugBAN,human,seed_8,drug,base,validation,prior_after_empirical_support,0.016666666667,0.152777777778,0.0,0.0
DrugBAN,human,seed_8,drug,base,validation,source_domain_support,0.438582251082,0.290355940356,3.607142857143,0.056267806268
DrugBAN,human,seed_8,drug,base,validation,target_sequence_support,0.195833333333,0.375,0.0,0.0
DrugBAN,human,seed_8,target,base,test,combined_empirical_support,,0.184519647774,0.349581668332,0.011026430943
DrugBAN,human,seed_8,target,base,test,empirical_support,,0.171499553419,0.247017565768,0.006124470159
DrugBAN,human,seed_8,target,base,test,empirical_support_after_prior,,0.268755622093,1.117757242757,0.037186119507
DrugBAN,human,seed_8,target,base,test,fit_support,,0.066859656892,-0.105769230769,-0.000779857398
DrugBAN,human,seed_8,target,base,test,fit_support_after_legacy_source_domain,,0.114358430949,0.80685980686,0.026602340541
DrugBAN,human,seed_8,target,base,test,fit_support_after_native_source_domain,,0.032144282034,0.416666666667,0.011363636364
DrugBAN,human,seed_8,target,base,test,general_target_joint_support,,0.011417359384,-0.105769230769,-0.000779857398
DrugBAN,human,seed_8,target,base,test,legacy_empirical_support,,0.209010872407,0.928044871795,0.027577814343
DrugBAN,human,seed_8,target,base,test,legacy_source_domain_support_after_fit,,0.142151215514,1.033814102564,0.02835767174
DrugBAN,human,seed_8,target,base,test,legacy_support_after_native,,0.013020094355,0.102564102564,0.004901960784
DrugBAN,human,seed_8,target,base,test,native_source_domain_support,,0.139355271385,-0.169649100899,-0.005239166205
DrugBAN,human,seed_8,target,base,test,native_source_domain_support_after_fit,,0.104639896527,0.352786796537,0.006904327557
DrugBAN,human,seed_8,target,base,test,native_support_after_legacy,,-0.024491224632,-0.578463203463,-0.016551383399
DrugBAN,human,seed_8,target,base,test,prior,,-0.073956956121,-0.583110639361,-0.020724905955
