model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,comparison,metric,delta,selected_v2_profile
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.1875,U
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.272728,U+E2
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.25,U2+E2
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.125,U2+E2
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.166667,U
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.125,U+E2
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.142857,U+E2
TAPB,biosnap,seed_5,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,biosnap,seed_6,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.333333,U+E2
TAPB,biosnap,seed_6,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U+E2
TAPB,biosnap,seed_6,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,biosnap,seed_6,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,biosnap,seed_6,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.333333,U2+E2
TAPB,biosnap,seed_6,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2+E2
TAPB,biosnap,seed_6,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2+E2
TAPB,biosnap,seed_6,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,biosnap,seed_7,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2+E2
TAPB,biosnap,seed_7,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.125,U2+E2
TAPB,biosnap,seed_7,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.05,U2+E2
TAPB,biosnap,seed_7,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U+E2
TAPB,biosnap,seed_7,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.148148,U+E2
TAPB,biosnap,seed_7,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,biosnap,seed_7,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.15,U+E2
TAPB,biosnap,seed_7,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.076924,U+E2
TAPB,biosnap,seed_8,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.052631,U+E2
TAPB,biosnap,seed_8,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U+E2
TAPB,biosnap,seed_8,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.090909,U+E2
TAPB,biosnap,seed_8,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.1,U
TAPB,biosnap,seed_8,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U+E2
TAPB,biosnap,seed_8,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.23077,U+E2
TAPB,biosnap,seed_8,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.181818,U2+E2
TAPB,biosnap,seed_8,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,bindingdb,seed_4,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
TAPB,bindingdb,seed_4,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
TAPB,bindingdb,seed_4,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
TAPB,bindingdb,seed_4,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
TAPB,bindingdb,seed_4,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
TAPB,bindingdb,seed_4,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
TAPB,bindingdb,seed_4,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
TAPB,bindingdb,seed_4,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
TAPB,bindingdb,seed_5,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.013888,U2+E2
TAPB,bindingdb,seed_5,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.135593,U2+E2
TAPB,bindingdb,seed_5,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.25,U2
TAPB,bindingdb,seed_5,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.111111,U2
TAPB,bindingdb,seed_5,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.055555,U2+E2
TAPB,bindingdb,seed_5,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.050848,U2+E2
TAPB,bindingdb,seed_5,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2+E2
TAPB,bindingdb,seed_5,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.055555,U2+E2
TAPB,bindingdb,seed_6,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
TAPB,bindingdb,seed_6,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
TAPB,bindingdb,seed_6,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
TAPB,bindingdb,seed_6,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
TAPB,bindingdb,seed_6,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
TAPB,bindingdb,seed_6,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
TAPB,bindingdb,seed_6,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
TAPB,bindingdb,seed_6,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
TAPB,bindingdb,seed_7,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.095238,U+E2
TAPB,bindingdb,seed_7,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.028571,U+E2
TAPB,bindingdb,seed_7,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.157895,U
TAPB,bindingdb,seed_7,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.25,U2+E2
TAPB,bindingdb,seed_7,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.142857,U2+E2
TAPB,bindingdb,seed_7,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.142857,U+E2
TAPB,bindingdb,seed_7,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.263158,U+E2
TAPB,bindingdb,seed_7,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.25,U
TAPB,bindingdb,seed_8,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.085107,U2+E2
TAPB,bindingdb,seed_8,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.063291,U2+E2
TAPB,bindingdb,seed_8,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.090909,U2+E2
TAPB,bindingdb,seed_8,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.070176,U2+E2
TAPB,bindingdb,seed_8,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.085107,U2+E2
TAPB,bindingdb,seed_8,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.050633,U2+E2
TAPB,bindingdb,seed_8,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.045454,U2+E2
TAPB,bindingdb,seed_8,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.105263,U2+E2
TAPB,human,seed_4,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_4,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_4,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_4,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_4,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_4,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_4,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_4,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_5,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_5,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_5,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.5,U2
TAPB,human,seed_5,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.125,U
TAPB,human,seed_5,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_5,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.1,U
TAPB,human,seed_5,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_5,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_6,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_6,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.4,U
TAPB,human,seed_6,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.4,U
TAPB,human,seed_6,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_6,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.461539,U
TAPB,human,seed_6,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_6,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_6,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_7,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_7,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_7,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.142857,U
TAPB,human,seed_7,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_7,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_7,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.052631,U2+E2
TAPB,human,seed_7,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.095238,U
TAPB,human,seed_7,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_8,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_8,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_8,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.130435,U
TAPB,human,seed_8,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_8,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_8,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_8,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,human,seed_8,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.115385,U+E2
DrugBAN,biosnap,seed_4,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.090909,U2+E2
DrugBAN,biosnap,seed_4,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.142858,U2+E2
DrugBAN,biosnap,seed_4,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.4,U+E2
DrugBAN,biosnap,seed_4,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.115385,U2+E2
DrugBAN,biosnap,seed_4,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.181819,U2+E2
DrugBAN,biosnap,seed_4,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U+E2
DrugBAN,biosnap,seed_4,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U+E2
DrugBAN,biosnap,seed_5,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.029412,U+E2
DrugBAN,biosnap,seed_5,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.034483,U+E2
DrugBAN,biosnap,seed_5,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.034483,U+E2
DrugBAN,biosnap,seed_5,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.095238,U+E2
DrugBAN,biosnap,seed_5,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.264706,U+E2
DrugBAN,biosnap,seed_5,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.310345,U+E2
DrugBAN,biosnap,seed_5,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.241379,U+E2
DrugBAN,biosnap,seed_5,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.238096,U+E2
DrugBAN,biosnap,seed_6,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.055556,U+E2
DrugBAN,biosnap,seed_6,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.0625,U+E2
DrugBAN,biosnap,seed_6,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.035714,U+E2
DrugBAN,biosnap,seed_6,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U+E2
DrugBAN,biosnap,seed_6,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.194444,U+E2
DrugBAN,biosnap,seed_6,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.21875,U+E2
DrugBAN,biosnap,seed_6,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.285714,U+E2
DrugBAN,biosnap,seed_6,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.181819,U+E2
DrugBAN,biosnap,seed_7,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.039216,U2+E2
DrugBAN,biosnap,seed_7,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.023809,U2+E2
DrugBAN,biosnap,seed_7,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.090909,U2+E2
DrugBAN,biosnap,seed_7,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.137931,U2+E2
DrugBAN,biosnap,seed_7,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.137255,U+E2
DrugBAN,biosnap,seed_7,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.166667,U+E2
DrugBAN,biosnap,seed_7,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.242425,U+E2
DrugBAN,biosnap,seed_7,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.241379,U2+E2
DrugBAN,biosnap,seed_8,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.071428,U+E2
DrugBAN,biosnap,seed_8,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.09091,U+E2
DrugBAN,biosnap,seed_8,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.136364,U2+E2
DrugBAN,biosnap,seed_8,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.176471,U2+E2
DrugBAN,biosnap,seed_8,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.25,U+E2
DrugBAN,biosnap,seed_8,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.227273,U2+E2
DrugBAN,biosnap,seed_8,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.227273,U2+E2
DrugBAN,biosnap,seed_8,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.352941,U2+E2
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.072917,U2+E2
DrugBAN,bindingdb,seed_4,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2
DrugBAN,bindingdb,seed_4,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.045455,U2
DrugBAN,bindingdb,seed_4,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U+E2
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.07317,U2+E2
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.015152,U2+E2
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.089285,U+E2
DrugBAN,bindingdb,seed_5,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.382979,U2+E2
