model,dataset,test_run,group_axis,confidence_source,split,added_component,delta_validation_fold_mean_auprc,delta_error_detection_auprc,delta_review_lift,delta_retained_accuracy_gain_vs_residual
TAPB,bindingdb,seed_7,drug,base,test,source_domain_support,,0.011943835277,0.280108406793,0.0167890206
TAPB,bindingdb,seed_7,drug,base,test,target_sequence_support,,-0.008755166138,-0.132827759053,-0.007079472018
TAPB,bindingdb,seed_7,drug,base,validation,combined_empirical_support,0.201644165889,0.204896175401,1.093402366792,0.057731124664
TAPB,bindingdb,seed_7,drug,base,validation,empirical_support,0.155193239101,0.15580048797,0.693857477932,0.038343350168
TAPB,bindingdb,seed_7,drug,base,validation,empirical_support_after_prior,0.158358390044,0.157955607335,0.705316363098,0.03853116586
TAPB,bindingdb,seed_7,drug,base,validation,fit_support,0.158530690361,0.150248004015,0.622782412143,0.034413616663
TAPB,bindingdb,seed_7,drug,base,validation,fit_support_after_legacy_source_domain,0.126493723718,0.132547436161,0.567302509272,0.030019426911
TAPB,bindingdb,seed_7,drug,base,validation,fit_support_after_native_source_domain,0.033454743926,0.043935756997,0.232964985438,0.01038995063
TAPB,bindingdb,seed_7,drug,base,validation,general_target_joint_support,0.006083368818,0.007911113823,-0.091339533422,-0.004393804721
TAPB,bindingdb,seed_7,drug,base,validation,legacy_empirical_support,0.128360506909,0.124463584093,0.515456002185,0.028779229388
TAPB,bindingdb,seed_7,drug,base,validation,legacy_source_domain_support_after_fit,-0.030170183451,-0.025784419922,-0.107326409958,-0.005634387275
TAPB,bindingdb,seed_7,drug,base,validation,legacy_support_after_native,0.046450926788,0.049095687432,0.39954488886,0.019387774496
TAPB,bindingdb,seed_7,drug,base,validation,native_source_domain_support,0.121738495176,0.111864730972,0.460892492494,0.027953399537
TAPB,bindingdb,seed_7,drug,base,validation,native_source_domain_support_after_fit,-0.003337451259,0.005552483955,0.071075065789,0.003929733505
