model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,scope,score_source,calibration_n,error_count,error_rate,mean_predicted_error_risk,brier_error_risk,ece_error_risk
DrugBAN,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,deferred,raw,159,58.0,0.364779874214,0.058768831783,0.322694102024,0.306011042431
DrugBAN,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,deferred,calibrated,159,58.0,0.364779874214,0.37479692038,0.229876246118,0.010017046166
DrugBAN,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,residual,raw,638,106.0,0.166144200627,0.010824682812,0.159443537532,0.155319517815
DrugBAN,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,residual,calibrated,638,106.0,0.166144200627,0.264142032028,0.143190199923,0.099890316577
DrugBAN,biosnap,seed_5,target,base,0.8,0.2,0.2,test,candidate,raw,186,41.0,0.220430107527,0.017781659485,0.210107935585,0.202648448042
DrugBAN,biosnap,seed_5,target,base,0.8,0.2,0.2,test,candidate,calibrated,186,41.0,0.220430107527,0.278525141944,0.166364870252,0.058095034418
DrugBAN,biosnap,seed_5,target,base,0.8,0.2,0.2,test,deferred,raw,37,12.0,0.324324324324,0.059233342253,0.29033743696,0.265090982071
DrugBAN,biosnap,seed_5,target,base,0.8,0.2,0.2,test,deferred,calibrated,37,12.0,0.324324324324,0.35947544603,0.220311875753,0.035151121706
DrugBAN,biosnap,seed_5,target,base,0.8,0.2,0.2,test,residual,raw,149,29.0,0.194630872483,0.007488288596,0.190185173499,0.187142583887
DrugBAN,biosnap,seed_5,target,base,0.8,0.2,0.2,test,residual,calibrated,149,29.0,0.194630872483,0.258423388581,0.152968633986,0.063792516098
DrugBAN,biosnap,seed_5,target,base,0.9,0.1,0.2,validation,candidate,raw,667,109.0,0.163418290855,0.010134558259,0.15819844972,0.153283732595
DrugBAN,biosnap,seed_5,target,base,0.9,0.1,0.2,validation,candidate,calibrated,667,109.0,0.163418290855,0.269602138334,0.143525790614,0.107994050692
DrugBAN,biosnap,seed_5,target,base,0.9,0.1,0.2,validation,deferred,raw,67,20.0,0.298507462687,0.037669545279,0.276420749673,0.260837917408
DrugBAN,biosnap,seed_5,target,base,0.9,0.1,0.2,validation,deferred,calibrated,67,20.0,0.298507462687,0.362650946867,0.212692376469,0.06414348418
DrugBAN,biosnap,seed_5,target,base,0.9,0.1,0.2,validation,residual,raw,600,89.0,0.148333333333,0.007059818042,0.144996959558,0.141273515291
DrugBAN,biosnap,seed_5,target,base,0.9,0.1,0.2,validation,residual,calibrated,600,89.0,0.148333333333,0.259211688048,0.135802188527,0.112890697286
DrugBAN,biosnap,seed_5,target,base,0.9,0.1,0.2,test,candidate,raw,163,32.0,0.196319018405,0.010131325032,0.190997782217,0.186187693373
DrugBAN,biosnap,seed_5,target,base,0.9,0.1,0.2,test,candidate,calibrated,163,32.0,0.196319018405,0.265906748432,0.155786778803,0.069587730027
DrugBAN,biosnap,seed_5,target,base,0.9,0.1,0.2,test,deferred,raw,16,3.0,0.1875,0.037278772382,0.174806074937,0.150221227618
DrugBAN,biosnap,seed_5,target,base,0.9,0.1,0.2,test,deferred,calibrated,16,3.0,0.1875,0.344589219169,0.176825809086,0.157089219169
DrugBAN,biosnap,seed_5,target,base,0.9,0.1,0.2,test,residual,raw,147,29.0,0.197278911565,0.007176500831,0.192760144914,0.190102410734
DrugBAN,biosnap,seed_5,target,base,0.9,0.1,0.2,test,residual,calibrated,147,29.0,0.197278911565,0.257342669985,0.153496816323,0.06006375842
DrugBAN,biosnap,seed_5,target,base,0.9,0.2,0.2,validation,candidate,raw,667,109.0,0.163418290855,0.010134558259,0.15819844972,0.153283732595
DrugBAN,biosnap,seed_5,target,base,0.9,0.2,0.2,validation,candidate,calibrated,667,109.0,0.163418290855,0.269602138334,0.143525790614,0.107994050692
DrugBAN,biosnap,seed_5,target,base,0.9,0.2,0.2,validation,deferred,raw,133,33.0,0.248120300752,0.02829242467,0.233527589563,0.219827876082
DrugBAN,biosnap,seed_5,target,base,0.9,0.2,0.2,validation,deferred,calibrated,133,33.0,0.248120300752,0.35196427449,0.195811966605,0.103843973739
DrugBAN,biosnap,seed_5,target,base,0.9,0.2,0.2,validation,residual,raw,534,76.0,0.142322097378,0.005612093404,0.139436697661,0.136710003974
DrugBAN,biosnap,seed_5,target,base,0.9,0.2,0.2,validation,residual,calibrated,534,76.0,0.142322097378,0.2490887224,0.13050320371,0.10902768409
DrugBAN,biosnap,seed_5,target,base,0.9,0.2,0.2,test,candidate,raw,163,32.0,0.196319018405,0.010131325032,0.190997782217,0.186187693373
DrugBAN,biosnap,seed_5,target,base,0.9,0.2,0.2,test,candidate,calibrated,163,32.0,0.196319018405,0.265906748432,0.155786778803,0.069587730027
DrugBAN,biosnap,seed_5,target,base,0.9,0.2,0.2,test,deferred,raw,33,11.0,0.333333333333,0.030340680828,0.316324920817,0.302992652506
DrugBAN,biosnap,seed_5,target,base,0.9,0.2,0.2,test,deferred,calibrated,33,11.0,0.333333333333,0.336715884143,0.224890601418,0.003382550809
DrugBAN,biosnap,seed_5,target,base,0.9,0.2,0.2,test,residual,raw,130,21.0,0.161538461538,0.005001257792,0.159183970111,0.156537203746
DrugBAN,biosnap,seed_5,target,base,0.9,0.2,0.2,test,residual,calibrated,130,21.0,0.161538461538,0.247932121675,0.138245039216,0.086393660137
DrugBAN,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,candidate,raw,797,164.0,0.205771643664,0.020389450298,0.192011717901,0.185382193366
DrugBAN,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,candidate,calibrated,797,164.0,0.205771643664,0.27701282016,0.15652232759,0.071241176496
DrugBAN,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,deferred,raw,80,37.0,0.4625,0.0816785183,0.393527268561,0.3808214817
DrugBAN,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,deferred,calibrated,80,37.0,0.4625,0.373789283706,0.256090471216,0.088710716294
DrugBAN,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,residual,raw,717,127.0,0.177126917713,0.013551060562,0.169527416573,0.16357585715
DrugBAN,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,residual,calibrated,717,127.0,0.177126917713,0.266214888383,0.145412911286,0.089087970671
DrugBAN,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,candidate,raw,186,41.0,0.220430107527,0.017781659485,0.210107935585,0.202648448042
DrugBAN,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,candidate,calibrated,186,41.0,0.220430107527,0.278525141944,0.166364870252,0.058095034418
DrugBAN,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,deferred,raw,19,7.0,0.368421052632,0.075379650457,0.324105397462,0.293041402175
DrugBAN,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,deferred,calibrated,19,7.0,0.368421052632,0.369778986376,0.235312712497,0.001357933744
DrugBAN,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,residual,raw,167,34.0,0.203592814371,0.011228594644,0.197138164473,0.192364219727
DrugBAN,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,residual,calibrated,167,34.0,0.203592814371,0.268142968027,0.158520504966,0.064550153656
DrugBAN,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,candidate,raw,797,164.0,0.205771643664,0.020389450298,0.192011717901,0.185382193366
DrugBAN,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,candidate,calibrated,797,164.0,0.205771643664,0.27701282016,0.15652232759,0.071241176496
