model,dataset,test_run,group_axis,confidence_source,split,added_component,delta_validation_fold_mean_auprc,delta_error_detection_auprc,delta_review_lift,delta_retained_accuracy_gain_vs_residual
DrugBAN,biosnap,seed_5,target,base,validation,fit_support,0.0155448969,0.035965408945,0.337944735502,0.014106456507
DrugBAN,biosnap,seed_5,target,base,validation,fit_support_after_legacy_source_domain,-0.027952690736,-0.008560027484,-0.157790386177,-0.005631553401
DrugBAN,biosnap,seed_5,target,base,validation,fit_support_after_native_source_domain,-0.061136138962,-0.055326219162,-0.182209540322,-0.00700294637
DrugBAN,biosnap,seed_5,target,base,validation,general_target_joint_support,-0.011753793547,-0.01005092218,-0.126146133145,-0.004677509248
DrugBAN,biosnap,seed_5,target,base,validation,legacy_empirical_support,0.035144450347,0.047259579682,0.340657118046,0.014215103524
DrugBAN,biosnap,seed_5,target,base,validation,legacy_source_domain_support_after_fit,0.019599553447,0.011294170737,0.002712382544,0.000108647017
DrugBAN,biosnap,seed_5,target,base,validation,legacy_support_after_native,-0.013427061707,-0.015026959114,-0.068420287872,-0.002886520462
DrugBAN,biosnap,seed_5,target,base,validation,native_source_domain_support,0.103269193741,0.113059704243,0.461954862259,0.018913385276
DrugBAN,biosnap,seed_5,target,base,validation,native_source_domain_support_after_fit,0.026588157879,0.021768076136,-0.058199413565,-0.002196017601
DrugBAN,biosnap,seed_5,target,base,validation,native_support_after_legacy,-0.006438457275,-0.004553053715,-0.129332083981,-0.005191185081
DrugBAN,biosnap,seed_5,target,base,validation,prior,0.099879878414,0.092674775702,0.700391895269,0.028804803359
DrugBAN,biosnap,seed_5,target,base,validation,prior_after_empirical_support,0.029361937972,0.033372129971,0.132387384567,0.005360728608
DrugBAN,biosnap,seed_5,target,base,validation,source_domain_support,0.063097141083,0.055819607166,0.498447504223,0.019846656925
DrugBAN,biosnap,seed_5,target,base,validation,target_sequence_support,0.024377114016,0.009836513922,0.058313564314,0.00193701756
DrugBAN,biosnap,seed_6,drug,base,test,combined_empirical_support,,0.206574901881,1.363494462069,0.060865992883
DrugBAN,biosnap,seed_6,drug,base,test,empirical_support,,0.213545319049,1.396452590528,0.061771004446
DrugBAN,biosnap,seed_6,drug,base,test,empirical_support_after_prior,,0.156555191842,1.167547245399,0.052853538206
DrugBAN,biosnap,seed_6,drug,base,test,fit_support,,0.293961441024,1.713853443446,0.076341134128
DrugBAN,biosnap,seed_6,drug,base,test,fit_support_after_legacy_source_domain,,0.156037404763,0.886576873765,0.039016350956
DrugBAN,biosnap,seed_6,drug,base,test,fit_support_after_native_source_domain,,0.166744952025,1.057692896961,0.046543879075
DrugBAN,biosnap,seed_6,drug,base,test,general_target_joint_support,,0.04544099928,0.323355328009,0.013857485475
DrugBAN,biosnap,seed_6,drug,base,test,legacy_empirical_support,,0.203043761989,1.435055531705,0.063636676088
DrugBAN,biosnap,seed_6,drug,base,test,legacy_source_domain_support_after_fit,,-0.090917679035,-0.278797911741,-0.012704458039
DrugBAN,biosnap,seed_6,drug,base,test,legacy_support_after_native,,-0.006970417167,-0.032958128459,-0.000905011563
DrugBAN,biosnap,seed_6,drug,base,test,native_source_domain_support,,0.046800367024,0.338759693567,0.015227125371
DrugBAN,biosnap,seed_6,drug,base,test,native_source_domain_support_after_fit,,-0.080416121975,-0.317400852917,-0.014570129681
DrugBAN,biosnap,seed_6,drug,base,test,native_support_after_legacy,,0.003531139892,-0.071561069635,-0.002770683205
DrugBAN,biosnap,seed_6,drug,base,test,prior,,0.070156647936,0.30204775999,0.012438767021
DrugBAN,biosnap,seed_6,drug,base,test,prior_after_empirical_support,,0.013166520729,0.073142414861,0.003521300781
DrugBAN,biosnap,seed_6,drug,base,test,source_domain_support,,0.047006357226,0.548478657939,0.024620325132
DrugBAN,biosnap,seed_6,drug,base,test,target_sequence_support,,-0.002268343608,0.213782431865,0.009603242264
DrugBAN,biosnap,seed_6,drug,base,validation,combined_empirical_support,0.266574457878,0.265279497293,1.369600892189,0.068690943263
DrugBAN,biosnap,seed_6,drug,base,validation,empirical_support,0.289251455015,0.29054551324,1.451450879417,0.072840826778
DrugBAN,biosnap,seed_6,drug,base,validation,empirical_support_after_prior,0.227575274807,0.23980898896,1.025200558893,0.05164206005
DrugBAN,biosnap,seed_6,drug,base,validation,fit_support,0.265516563529,0.276652478753,1.487118669279,0.074444663606
DrugBAN,biosnap,seed_6,drug,base,validation,fit_support_after_legacy_source_domain,0.155614711935,0.150547234607,0.774339921399,0.039257575839
DrugBAN,biosnap,seed_6,drug,base,validation,fit_support_after_native_source_domain,0.122979973723,0.123872522423,0.84901697908,0.042796925587
DrugBAN,biosnap,seed_6,drug,base,validation,general_target_joint_support,0.019723218584,0.016588885308,0.053030851991,0.002685864599
DrugBAN,biosnap,seed_6,drug,base,validation,legacy_empirical_support,0.281944408532,0.283093039156,1.374437415638,0.068865806097
DrugBAN,biosnap,seed_6,drug,base,validation,legacy_source_domain_support_after_fit,0.016427845003,0.006440560403,-0.112681253641,-0.005578857509
DrugBAN,biosnap,seed_6,drug,base,validation,legacy_support_after_native,-0.022676997136,-0.025266015947,-0.081849987228,-0.004149883514
DrugBAN,biosnap,seed_6,drug,base,validation,native_source_domain_support,0.166271481292,0.166672990817,0.602433900337,0.030043901191
DrugBAN,biosnap,seed_6,drug,base,validation,native_source_domain_support_after_fit,0.023734891486,0.013893034487,-0.035667789862,-0.001603836828
DrugBAN,biosnap,seed_6,drug,base,validation,native_support_after_legacy,-0.015369950653,-0.017813541863,-0.004836523449,-0.000174862834
DrugBAN,biosnap,seed_6,drug,base,validation,prior,0.059370484491,0.052263311332,0.381904319156,0.019093996206
DrugBAN,biosnap,seed_6,drug,base,validation,prior_after_empirical_support,-0.002305695717,0.001526787052,-0.044346001367,-0.002104770522
DrugBAN,biosnap,seed_6,drug,base,validation,source_domain_support,0.126329696597,0.132545804548,0.600097494238,0.029608230258
DrugBAN,biosnap,seed_6,drug,base,validation,target_sequence_support,0.009396375716,0.003895784566,-0.013766421468,-0.000583238144
DrugBAN,biosnap,seed_6,target,base,test,combined_empirical_support,,0.21842319688,1.312630755343,0.05792120582
DrugBAN,biosnap,seed_6,target,base,test,empirical_support,,0.209996409995,1.460806592663,0.064041120674
DrugBAN,biosnap,seed_6,target,base,test,empirical_support_after_prior,,0.158763541496,1.277781619285,0.057938880966
DrugBAN,biosnap,seed_6,target,base,test,fit_support,,0.288726165978,1.680233837245,0.074605023016
DrugBAN,biosnap,seed_6,target,base,test,fit_support_after_legacy_source_domain,,0.158480291425,0.753472677078,0.032972382843
DrugBAN,biosnap,seed_6,target,base,test,fit_support_after_native_source_domain,,0.162763140334,1.054549296953,0.0462533546
DrugBAN,biosnap,seed_6,target,base,test,general_target_joint_support,,0.044809321994,0.293540799558,0.013242998387
DrugBAN,biosnap,seed_6,target,base,test,legacy_empirical_support,,0.215592940114,1.347170229027,0.05957683496
DrugBAN,biosnap,seed_6,target,base,test,legacy_source_domain_support_after_fit,,-0.073133225864,-0.333063608218,-0.015028188057
DrugBAN,biosnap,seed_6,target,base,test,legacy_support_after_native,,0.008426786885,-0.148175837321,-0.006119914853
DrugBAN,biosnap,seed_6,target,base,test,native_source_domain_support,,0.047233269661,0.40625729571,0.017787766073
DrugBAN,biosnap,seed_6,target,base,test,native_source_domain_support_after_fit,,-0.078729755983,-0.219427244582,-0.010563902343
DrugBAN,biosnap,seed_6,target,base,test,native_support_after_legacy,,0.002830256765,-0.034539473684,-0.001655629139
DrugBAN,biosnap,seed_6,target,base,test,prior,,0.067984642005,0.328389935616,0.013225323242
DrugBAN,biosnap,seed_6,target,base,test,prior_after_empirical_support,,0.016751773506,0.145364962237,0.007123083534
DrugBAN,biosnap,seed_6,target,base,test,source_domain_support,,0.057112648689,0.593697551949,0.026604452117
DrugBAN,biosnap,seed_6,target,base,test,target_sequence_support,,-0.001925509418,0.170196155712,0.007608010091
DrugBAN,biosnap,seed_6,target,base,validation,combined_empirical_support,0.018369460733,0.022781619148,-0.015060265345,-0.002029112324
DrugBAN,biosnap,seed_6,target,base,validation,empirical_support,0.030823118986,0.025902196221,0.033118259626,0.000488226481
DrugBAN,biosnap,seed_6,target,base,validation,empirical_support_after_prior,-0.107847016828,-0.0873914255,-0.672729917631,-0.034739737432
DrugBAN,biosnap,seed_6,target,base,validation,fit_support,-0.127106610766,-0.091463077167,-0.644654596369,-0.033216337067
DrugBAN,biosnap,seed_6,target,base,validation,fit_support_after_legacy_source_domain,-0.102971892555,-0.093449648803,-0.434773388187,-0.022798218994
DrugBAN,biosnap,seed_6,target,base,validation,fit_support_after_native_source_domain,-0.136319916237,-0.142860451816,-0.462259803579,-0.023723252587
DrugBAN,biosnap,seed_6,target,base,validation,general_target_joint_support,-0.02843882254,-0.026403309166,-0.216513178004,-0.010625246384
DrugBAN,biosnap,seed_6,target,base,validation,legacy_empirical_support,0.041287097675,0.04804942029,0.114891263785,0.00483561975
DrugBAN,biosnap,seed_6,target,base,validation,legacy_source_domain_support_after_fit,0.168393708441,0.139512497457,0.759545860154,0.038051956817
